Nicole,5,in,office_in,41,7915,12916,5001,0,8689,8689,7915,4227
Nicole,5,in,office_in,42,2758,7898,5140,0,5970,5970,2758,1928
Nicole,5,in,office_in,43,3073,8410,5337,0,7459,7459,3073,951
Nicole,5,in,office_in,44,2628,7762,5134,0,6674,6674,2628,1088
Nicole,5,in,office_in,45,9145,14859,5714,0,13073,13073,9145,1786
Nicole,5,in,office_in,46,2395,7394,4999,0,6441,6441,2395,953
Nicole,5,in,office_in,47,2835,7836,5001,0,6764,6764,2835,1072
Nicole,5,in,office_in,48,9654,15135,5481,0,13467,13467,9654,1668
Nicole,5,in,office_in,49,2977,7978,5001,1,7025,7024,2976,953
Nicole,5,in,office_in,50,8836,14553,5717,0,12647,12647,8836,1906
Nicole,5,in,office_in,51,2866,8312,5446,0,6406,6406,2866,1906
Nicole,5,in,office_in,52,3455,10121,6666,0,7738,7738,3455,2383
Nicole,5,in,office_in,53,2978,8455,5477,0,7025,7025,2978,1430
Nicole,5,in,office_in,54,8699,13797,5098,0,13081,13081,8699,716
Nicole,5,in,office_in,55,2865,8312,5447,1,7114,7113,2864,1198
Nicole,5,in,office_in,56,9289,14172,4883,0,13219,13219,9289,953
Nicole,5,in,office_in,57,9290,15480,6190,0,13455,13455,9290,2025
Nicole,5,in,office_in,58,9530,15245,5715,0,13339,13339,9530,1906
Nicole,5,in,office_in,61,10435,15673,5238,1,14482,14481,10434,1191
Nicole,5,in,office_in,63,2861,8335,5474,0,6430,6430,2861,1905
Nicole,5,in,office_in,64,2971,8447,5476,0,6661,6661,2971,1786
Nicole,5,in,office_in,65,9284,14490,5206,0,13056,13056,9284,1434
Nicole,5,in,office_in,66,2354,6464,4110,0,5750,5750,2354,714
Nicole,5,in,office_in,67,8913,13534,4621,0,12580,12580,8913,954
Nicole,5,in,office_in,68,10130,14892,4762,0,13462,13462,10130,1430
Nicole,5,in,office_in,69,2863,8103,5240,0,6554,6554,2863,1549
Nicole,5,in,office_in,70,9422,14423,5001,0,13114,13114,9422,1309
Nicole,5,in,office_in,71,8538,13298,4760,0,11989,11989,8538,1309
Nicole,5,in,office_in,72,8872,13978,5106,0,12671,12671,8872,1307
Nicole,5,in,office_in,73,8706,13946,5240,0,12278,12278,8706,1668
Nicole,5,in,office_in,74,8462,13222,4760,0,12032,12032,8462,1190
Trevor,5,in,office_in,4,9686,14553,4867,1,13007,13006,9685,1546
Trevor,5,in,office_in,5,10310,16030,5720,0,14123,14123,10310,1907
Trevor,5,in,office_in,6,2878,7883,5005,0,6213,6213,2878,1670
Trevor,5,in,office_in,7,10250,15731,5481,0,13466,13466,10250,2265
Trevor,5,in,office_in,1,9898,15144,5246,0,13951,13951,9898,1193
Trevor,5,in,office_in,3,1909,7151,5242,0,5126,5126,1909,2025
Trevor,5,in,office_in,4,2862,7792,4930,0,6363,6363,2862,1429
Trevor,5,in,office_in,5,8870,14113,5243,1,12086,12085,8869,2027
Trevor,5,in,office_in,6,7989,11797,3808,0,11074,11074,7989,723
Trevor,5,in,office_in,7,9147,13766,4619,0,12096,12096,9147,1670
Trevor,5,in,office_in,10,8735,13667,4932,1,12025,12024,8734,1642
Trevor,5,in,office_in,13,2690,6978,4288,0,6023,6023,2690,955
Trevor,5,in,office_in,14,2741,8703,5962,0,7271,7271,2741,1432
Trevor,5,in,office_in,15,8834,13602,4768,0,12052,12052,8834,1550
Trevor,5,in,office_in,16,7747,11797,4050,0,10725,10725,7747,1072
Trevor,5,in,office_in,17,10964,17396,6432,0,14656,14656,10964,2740
Trevor,5,in,office_in,18,11562,17008,5446,0,16091,16091,11562,917
Trevor,5,in,office_in,19,9178,15137,5959,0,13229,13229,9178,1908
Trevor,5,in,office_in,20,11095,16469,5374,1,14315,14314,11094,2154
Trevor,5,in,office_in,22,9621,14627,5006,0,12958,12958,9621,1669
Trevor,5,in,office_in,23,8703,14185,5482,0,12396,12396,8703,1789
Trevor,5,in,office_in,24,10035,16949,6914,0,13729,13729,10035,3220
Trevor,5,in,office_in,25,10133,15344,5211,0,13429,13429,10133,1915
Trevor,5,in,office_in,26,3454,8698,5244,0,7267,7267,3454,1431
Trevor,5,in,office_in,31,6524,9858,3334,0,8904,8904,6524,954
Trevor,5,in,office_in,33,7236,11954,4718,0,10763,10763,7236,1191
Trevor,5,in,office_in,35,7477,11935,4458,0,10770,10770,7477,1165
Trevor,5,in,office_in,37,6447,10910,4463,1,9362,9361,6446,1548
Trevor,5,in,office_in,39,6520,11286,4766,0,9618,9618,6520,1668
Nicole,5,out,office_out,76,1,4285,4284,0,5832,5832,1,1547
Nicole,5,out,office_out,77,1,5688,5687,0,8146,8146,1,2458
Nicole,5,out,office_out,78,1,5020,5019,1,5852,5851,0,832
Nicole,5,out,office_out,79,1,5132,5131,0,5784,5784,1,652
Nicole,5,out,office_out,80,1,4185,4184,0,5378,5378,1,1193
Nicole,5,out,office_out,81,1,4287,4286,0,5239,5239,1,952
