20221214, Hallway2, 16:10:00,linger/no_event,"Nicole lingering under sensor and setting things back up, about 23 seconds or more that weren't captured in ground truth"
20221214, Hallway2, 16:10:26,out,
20221214, Hallway2, 16:42:46,out,
20221214, Hallway2, 16:42:54,in,
20221214, Hallway2, 16:43:57,linger/no_event,"Nicole lingering under sensor and setting things back up, about 38 seconds or more "
20221214, Hallway2, 16:44:38,linger/no_event,"Nicole lingering under sensor and setting things back up, about 12 seconds or more "
20221214, Hallway2, 16:51:05,out,
20221214, Hallway2, 16:51:15,in,
20221214, Hallway2, 16:51:58,out,
20221214, Hallway2, 16:52:08,in,
20221214, Hallway2, 16:53:02,out,
20221214, Hallway2, 16:53:10,in,
20221214, Hallway2, 16:53:55,out,
20221214, Hallway2, 16:54:06,in,
20221214, Hallway2, 17:02:12,out,
20221214, Hallway2, 17:03:14,in,
20221214, Hallway2, 17:33:50,out,
20221214, Hallway2, 17:34:02,in,
20221214, Hallway2, 23:42:08,out,
20221214, Hallway2, 23:54:43,in,
